Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-82,2018-12-04 10:02:37,00:00:39,0.0,8.56,-2.26,16.06,14.32,12.82,11.53,11.15,10.0,10.0,15.73,13.79,12.98,11.96,10.65,10.57,10.31,9.42,16.06,14.81,13.52,13.06,11.48,10.89,10.62,16.1,14.05,13.14,11.7,11.67,11.43,10.34,8.97,12.48,12.38,9.93,7.63,7.33,12.24,9.07,-0.37,0.46,0.52,0.35,0.23,0.35,0.5,-0.04,-0.05,-0.04,1.6,-1.0,-0.9,2.23,0.82,0.08,20.95,20.96,20.96,20.96,20.93,20.96,20.95,20.93
-81,2018-12-04 10:02:38,00:00:40,0.0,10.32,6.56,16.02,14.39,12.82,11.56,11.07,10.15,10.03,15.76,13.74,12.94,11.95,10.65,10.41,10.22,9.45,16.06,14.69,13.59,12.94,11.43,10.8,10.69,15.99,14.08,13.09,11.65,11.7,11.54,10.37,8.93,12.52,12.61,9.89,7.67,7.41,12.36,9.22,-0.31,0.25,0.48,0.4,-0.19,0.34,0.18,-0.01,-0.06,0.03,-0.01,0.48,0.7,2.23,0.82,1.73,20.95,20.93,20.96,20.93,20.94,20.94,20.95,20.94
-80,2018-12-04 10:02:39,00:00:41,0.0,11.31,7.52,15.99,14.36,12.82,11.49,11.08,10.04,10.11,15.62,13.75,12.98,11.85,10.65,10.42,10.08,9.54,15.95,14.58,13.52,13.1,11.4,10.62,10.62,16.14,14.16,13.14,11.7,11.67,11.58,10.38,9.16,12.56,12.68,10.0,7.63,7.41,12.36,12.09,-0.29,-0.15,0.14,0.42,0.31,0.25,0.23,-0.07,-0.12,-0.09,-3.24,1.95,0.7,-1.59,0.82,-1.56,20.95,20.96,20.96,20.94,20.95,20.95,20.95,20.94
-79,2018-12-04 10:02:40,00:00:42,0.0,11.76,6.98,16.1,14.28,12.79,11.49,11.04,10.08,10.04,15.73,13.75,12.98,11.85,10.65,10.26,10.04,9.54,15.91,14.58,13.52,13.02,11.55,10.7,10.66,16.18,14.13,13.21,11.81,11.67,11.47,10.38,9.28,12.67,12.45,10.11,7.55,7.37,17.53,10.59,-0.39,-0.21,0.46,0.35,0.24,0.25,0.37,-0.02,0.1,0.02,-0.01,0.48,-0.1,0.32,-1.1,1.73,20.93,20.95,20.95,20.93,20.95,20.95,20.95,20.94
-78,2018-12-04 10:02:41,00:00:43,0.0,12.03,6.78,16.12,14.34,12.88,11.51,11.06,10.1,10.02,15.75,13.58,12.89,11.75,10.79,10.29,10.06,9.6,15.93,14.75,13.46,12.97,11.54,10.64,10.57,16.09,14.03,13.27,11.72,11.5,11.53,10.32,9.26,12.89,12.45,10.8,8.35,8.28,15.06,9.18,-0.33,0.32,-0.29,0.26,0.3,0.17,0.25,0.02,-0.0,-0.04,-0.01,1.95,-0.9,-3.5,0.82,0.08,20.94,20.95,20.96,20.91,20.94,20.96,20.95,20.94
-77,2018-12-04 10:02:42,00:00:44,0.0,11.96,6.83,16.01,14.31,12.81,11.52,10.91,10.14,9.91,15.76,13.62,12.93,11.87,10.64,10.22,9.95,9.52,16.01,14.72,13.58,13.09,12.38,12.67,13.09,18.49,15.98,15.07,13.06,13.07,13.06,11.9,10.84,12.86,12.41,10.46,7.89,7.75,11.55,7.26,-0.33,-0.33,0.14,0.12,-0.12,0.38,0.27,0.05,-0.01,0.03,-1.63,-1.0,0.7,0.32,-0.14,0.08,20.96,20.96,20.95,20.95,20.95,20.95,20.95,20.95
-76,2018-12-04 10:02:43,00:00:45,0.0,11.57,7.48,15.94,14.36,12.97,11.52,11.11,10.26,10.07,15.69,13.67,12.63,11.65,10.46,10.3,9.69,9.41,18.07,16.75,15.57,14.66,12.77,11.65,11.07,16.37,14.2,13.55,11.96,11.86,11.96,10.64,9.46,13.01,12.33,10.07,7.01,6.91,8.95,8.03,-0.34,0.2,0.37,-0.19,-0.31,0.2,0.25,0.06,-0.0,0.05,-0.01,-1.0,-0.1,2.23,-1.1,-1.56,20.96,20.96,20.96,20.93,20.95,20.96,20.94,20.95
-75,2018-12-04 10:02:44,00:00:46,0.0,8.89,5.44,15.99,14.36,12.82,11.57,11.15,10.34,9.88,15.58,13.59,12.79,11.69,10.61,10.23,9.92,9.5,16.48,15.23,14.05,13.25,11.67,10.81,10.54,15.65,13.44,12.45,10.9,10.41,10.28,9.16,8.06,12.93,12.37,9.73,6.55,6.91,10.44,8.33,-0.34,0.14,0.38,0.24,-0.39,0.22,-0.25,-0.02,-0.03,-0.01,-0.01,0.48,0.7,-1.59,-0.14,-1.56,20.94,20.98,20.95,20.97,20.95,20.94,20.95,20.95
-74,2018-12-04 10:02:45,00:00:47,0.0,11.85,6.95,16.04,14.34,12.8,11.47,10.98,10.09,9.98,15.75,13.65,12.92,11.75,10.74,10.24,9.83,9.44,19.31,17.99,16.32,15.29,13.67,12.51,12.09,17.64,15.48,14.49,12.86,12.6,12.4,11.12,9.79,13.05,12.45,10.42,7.74,7.71,10.52,7.72,-0.36,-0.31,-0.33,0.07,-0.16,0.27,0.29,0.0,0.01,-0.05,-1.63,0.48,-0.9,0.32,-1.1,0.08,20.95,20.95,20.96,20.97,20.95,20.94,20.95,20.94
-73,2018-12-04 10:02:46,00:00:48,0.0,11.64,7.47,15.94,14.28,12.74,11.49,11.07,10.22,9.99,15.72,13.55,12.67,11.46,10.38,10.18,9.84,9.53,17.43,15.68,14.43,13.55,12.04,10.96,10.58,16.48,14.42,13.55,12.0,11.82,11.73,10.6,9.2,13.04,12.36,9.87,6.93,7.01,10.16,8.13,-0.15,-0.18,0.38,-0.19,0.26,0.09,0.18,-0.01,-0.12,0.05,-0.01,0.48,0.7,-3.5,0.82,0.08,20.95,20.95,20.96,20.92,20.96,20.94,20.95,20.94
-72,2018-12-04 10:02:47,00:00:49,0.0,9.84,6.13,15.97,14.23,12.77,11.47,11.06,9.91,9.87,15.67,13.62,12.77,11.6,10.48,10.29,9.87,9.67,15.51,13.73,12.36,11.44,9.66,9.0,9.04,15.33,13.35,12.47,10.92,10.51,10.34,8.95,7.81,12.92,12.36,10.02,6.93,7.05,10.89,8.44,-0.23,0.23,-0.4,-0.22,0.07,-0.31,-0.1,-0.03,0.01,-0.01,-1.63,-1.0,-0.1,-1.59,-0.14,0.08,20.94,20.96,20.95,20.97,20.95,20.96,20.95,20.94
-71,2018-12-04 10:02:48,00:00:50,0.0,12.26,9.0,15.86,14.27,12.74,11.36,10.84,9.91,9.72,15.68,13.7,13.16,11.83,10.95,10.25,10.14,9.79,14.95,13.62,12.63,12.06,10.62,9.88,9.81,15.87,13.89,12.97,11.23,11.39,11.15,9.45,8.66,12.97,12.21,9.95,7.01,7.32,11.39,8.48,-0.18,0.43,0.17,-0.35,-0.24,-0.29,-0.2,0.05,-0.01,0.07,1.6,0.48,-0.1,0.32,-1.1,-1.56,20.94,20.97,20.94,20.94,20.95,20.96,20.95,20.96
-70,2018-12-04 10:02:49,00:00:51,0.0,13.09,9.61,15.82,14.27,12.69,11.44,10.91,9.98,9.67,15.71,13.65,12.96,11.91,10.67,10.25,9.95,9.6,15.55,14.14,12.89,12.32,11.0,10.14,9.92,15.97,13.96,12.97,11.18,11.62,11.49,9.37,8.54,12.77,12.18,10.14,7.08,7.28,11.66,8.63,-0.28,-0.25,0.42,-0.33,-0.22,-0.25,-0.39,-0.03,0.01,-0.02,-0.01,-2.48,-0.1,-3.5,-0.14,-1.56,20.95,20.93,20.96,20.97,20.95,20.96,20.95,20.96
-69,2018-12-04 10:02:50,00:00:52,0.0,11.79,8.73,15.94,14.35,12.66,11.44,10.91,9.99,9.87,15.72,13.62,12.89,11.8,10.64,10.22,9.84,9.68,15.71,14.34,12.94,12.29,10.74,10.15,9.92,16.06,14.0,13.01,11.34,11.51,11.38,9.45,8.35,12.89,12.21,10.14,7.24,7.28,11.62,8.86,-0.21,-0.31,-0.41,-0.19,-0.24,-0.31,-0.34,0.05,-0.0,-0.02,1.6,1.95,-0.9,0.32,-0.14,1.73,20.94,20.96,20.94,20.97,20.94,20.95,20.95,20.96
-68,2018-12-04 10:02:51,00:00:53,0.0,11.15,8.43,15.84,14.14,12.68,11.39,10.93,10.09,9.78,15.7,13.61,12.88,11.63,10.62,10.12,9.9,9.62,15.69,14.4,13.22,12.61,11.07,10.48,10.1,16.0,13.95,12.92,11.44,11.45,11.32,9.62,8.49,12.77,12.17,10.1,7.27,7.43,11.77,8.9,-0.23,-0.23,0.27,-0.3,-0.31,-0.29,-0.38,0.03,-0.0,-0.03,-0.01,0.48,1.5,0.32,-0.14,0.08,20.94,20.96,20.96,20.96,20.95,20.96,20.95,20.96
-67,2018-12-04 10:02:52,00:00:54,0.0,11.41,8.77,15.82,14.15,12.58,11.44,10.98,10.06,9.9,15.75,13.58,12.85,11.6,10.48,10.02,9.91,9.52,15.7,14.45,13.27,12.7,11.15,10.6,10.26,16.01,13.73,12.93,11.41,11.65,11.41,9.83,8.65,12.69,12.16,10.32,7.23,7.46,11.84,8.93,0.14,-0.41,0.2,-0.4,-0.4,-0.4,-0.42,-0.06,-0.05,-0.02,-1.63,-2.48,0.7,0.32,-0.14,1.73,20.95,20.96,20.95,21.0,20.95,20.94,20.95,20.94
-66,2018-12-04 10:02:53,00:00:55,0.0,11.25,8.68,15.78,14.23,12.73,11.47,11.02,10.1,9.87,15.75,13.58,12.93,11.68,10.56,10.02,9.91,9.56,15.7,14.53,13.31,12.78,11.23,10.68,10.22,16.09,13.88,12.97,11.68,11.5,11.53,9.94,8.88,12.65,12.17,10.25,7.04,7.51,11.92,8.9,0.25,-0.52,-0.21,-0.43,-0.43,-0.43,-0.29,0.05,0.05,0.07,-1.63,-1.0,-0.1,-1.59,-0.14,1.73,20.95,20.95,20.95,20.93,20.95,20.95,20.95,20.96
-65,2018-12-04 10:02:54,00:00:56,0.0,11.36,8.68,15.81,14.19,12.65,11.35,10.94,10.17,9.94,15.78,13.61,12.84,11.75,10.52,9.94,9.83,9.47,15.62,14.6,13.27,12.77,11.23,10.75,10.22,16.04,13.8,12.93,11.33,11.57,11.41,10.01,8.84,12.69,12.28,10.17,7.26,7.43,11.91,8.85,0.27,-0.52,-0.46,-0.44,-0.46,-0.45,-0.39,0.03,-0.05,0.02,1.6,0.48,-0.1,0.32,0.82,0.08,20.95,20.95,20.96,20.95,20.95,20.96,20.95,20.95
-64,2018-12-04 10:02:55,00:00:57,0.0,11.37,8.65,15.73,14.1,12.68,11.46,10.89,10.09,10.05,15.74,13.61,12.8,11.67,10.59,10.05,9.86,9.55,15.73,14.52,13.34,12.77,11.26,10.78,10.06,15.92,13.91,12.81,11.67,11.49,11.32,9.7,8.68,12.65,12.24,10.13,7.19,7.54,11.99,9.01,0.31,-0.31,-0.26,-0.52,-0.3,-0.42,-0.43,-0.04,-0.05,-0.01,-0.01,1.95,0.7,2.23,-1.1,0.08,20.96,20.97,20.95,20.96,20.94,20.95,20.95,20.95
-63,2018-12-04 10:02:56,00:00:58,0.0,11.33,8.42,15.89,14.22,12.69,11.35,11.05,10.09,9.9,15.63,13.65,12.88,11.67,10.52,10.2,9.98,9.51,15.73,14.52,13.27,12.81,11.19,10.79,10.06,15.97,13.87,12.7,11.6,11.53,11.41,9.29,8.38,12.7,12.29,10.22,7.39,7.44,12.04,9.02,0.23,-0.11,-0.11,-0.4,-0.28,-0.54,-0.39,0.09,0.04,0.13,-0.01,0.48,-0.1,0.32,1.78,-1.56,20.95,20.94,20.96,20.96,20.95,20.94,20.95,20.95
-62,2018-12-04 10:02:57,00:00:59,0.0,11.4,8.49,15.85,14.15,12.8,11.47,11.09,9.94,10.05,15.71,13.73,12.81,11.75,10.67,10.09,9.94,9.47,15.81,14.44,13.27,12.73,11.19,10.79,10.14,15.97,14.03,12.7,11.52,11.53,11.41,9.44,8.53,12.53,12.81,10.78,7.53,7.43,11.95,9.2,0.34,0.2,-0.51,-0.45,-0.48,-0.29,-0.49,0.06,0.07,0.1,1.6,1.95,-0.1,0.32,-0.14,0.08,20.96,20.95,20.95,20.94,20.95,20.95,20.96,20.94
-61,2018-12-04 10:02:58,00:01:00,0.0,11.43,8.71,15.77,14.15,12.84,11.35,10.98,9.98,9.98,15.63,13.73,12.88,11.82,10.55,10.2,9.79,9.28,15.66,14.52,13.38,12.85,11.15,10.75,10.1,16.01,14.07,12.7,11.48,11.61,11.33,9.59,8.68,12.61,15.55,11.96,7.49,7.61,12.06,9.19,0.27,-0.45,-0.28,-0.42,-0.3,-0.49,-0.43,-0.01,0.03,0.06,3.22,0.48,0.7,2.23,-1.1,0.08,20.96,20.98,20.96,20.9,20.93,20.96,20.95,20.94
-60,2018-12-04 10:02:59,00:01:01,0.0,11.71,11.47,15.92,14.18,12.72,11.31,11.05,9.93,10.08,15.66,13.68,12.84,11.82,10.55,10.08,9.9,9.43,15.69,14.44,13.3,12.8,11.26,10.59,10.02,15.92,14.02,12.77,11.67,11.53,11.32,9.78,8.53,12.71,12.76,12.53,7.06,7.41,12.06,9.11,0.27,-0.11,-0.52,-0.44,-0.33,-0.55,-0.51,-0.07,-0.02,0.01,-0.01,0.48,0.7,4.15,0.82,1.73,20.96,20.96,20.94,20.97,20.95,20.94,20.95,20.94
-59,2018-12-04 10:03:00,00:01:02,0.0,12.54,20.53,15.88,14.18,12.87,11.2,10.97,9.97,10.05,15.47,13.72,12.84,11.59,10.62,10.2,9.93,9.43,15.69,14.52,13.34,12.8,11.22,10.59,10.1,16.0,13.95,12.77,11.71,11.57,11.44,9.93,8.53,12.87,11.66,9.71,6.8,7.27,12.21,9.15,0.31,-0.29,-0.57,-0.4,-0.37,-0.41,-0.34,-0.07,-0.05,-0.02,-1.63,-1.0,-0.1,-1.59,-0.14,1.73,20.96,20.96,20.95,20.93,20.95,20.95,20.95,20.93
-58,2018-12-04 10:03:01,00:01:03,0.0,12.31,13.33,15.8,14.21,12.94,11.26,10.96,9.85,10.07,15.61,13.67,12.75,11.54,10.54,10.15,10.04,9.46,15.79,14.39,13.33,12.83,11.21,10.69,10.16,15.99,13.86,12.79,11.62,11.52,11.31,9.96,8.51,12.91,11.13,9.78,6.46,7.15,12.14,9.12,0.27,-0.18,-0.52,-0.42,-0.39,-0.45,-0.6,-0.09,-0.04,-0.06,-1.63,-1.0,-0.9,0.32,1.78,0.08,20.96,20.95,20.95,20.99,20.94,20.95,20.96,20.94
-57,2018-12-04 10:03:02,00:01:04,0.0,10.98,9.02,15.87,14.21,12.75,11.22,11.0,9.92,10.07,15.54,13.67,12.79,11.5,10.46,10.19,10.0,9.42,15.64,14.5,13.25,12.83,11.17,10.54,10.09,16.03,13.97,12.83,11.7,11.56,11.43,9.92,8.63,12.9,11.08,9.7,6.37,6.95,11.94,7.12,0.27,-0.42,0.17,-0.36,-0.16,-0.43,-0.51,0.07,-0.01,0.09,1.6,0.48,-0.1,-1.59,-2.06,-3.21,20.96,20.95,20.96,20.96,20.95,20.96,20.95,20.94
-56,2018-12-04 10:03:03,00:01:05,0.0,13.3,18.36,15.95,14.18,12.94,11.27,10.93,9.97,10.08,15.7,13.71,12.8,11.43,10.58,10.15,10.16,9.39,15.61,14.4,13.3,12.72,11.06,10.51,9.98,16.03,14.02,12.99,11.78,11.41,11.4,9.66,8.56,12.91,11.47,9.89,6.64,7.11,12.21,9.03,0.32,-0.57,0.14,-0.44,-0.26,-0.38,-0.47,-0.08,0.03,-0.03,1.6,-2.48,-0.9,0.32,-2.06,0.08,20.94,20.95,20.96,20.93,20.95,20.96,20.95,20.96
-55,2018-12-04 10:03:04,00:01:06,0.0,11.43,10.55,15.95,14.25,12.94,11.26,11.0,9.92,10.15,15.61,13.71,12.68,11.46,10.54,10.15,10.11,9.38,15.64,14.43,13.21,12.79,11.06,10.47,10.2,16.14,13.9,13.02,11.58,11.52,11.43,9.5,8.55,12.94,11.08,9.89,6.56,6.96,11.9,9.0,0.29,-0.31,-0.47,-0.39,-0.32,-0.35,-0.48,-0.07,0.02,-0.05,-0.01,-1.0,0.7,0.32,-0.14,-1.56,20.96,20.94,20.96,20.94,20.95,20.95,20.94,20.93
-54,2018-12-04 10:03:05,00:01:07,0.0,10.37,9.67,15.87,14.2,12.89,11.22,10.92,10.03,10.03,15.61,13.74,12.71,11.42,10.61,10.26,10.11,9.49,15.64,14.31,13.13,12.83,11.01,10.35,10.08,16.02,13.93,12.98,11.73,11.55,11.38,9.45,8.55,12.75,11.2,9.78,6.68,7.11,11.83,5.78,0.27,-0.54,0.09,-0.38,0.13,-0.31,-0.31,-0.05,-0.02,-0.03,-0.01,-1.0,-0.9,-1.59,0.82,1.73,20.95,20.96,20.96,20.91,20.95,20.94,20.95,20.95
-53,2018-12-04 10:03:06,00:01:08,0.0,9.98,10.32,15.8,14.17,12.94,11.22,11.0,9.96,10.11,15.65,13.63,12.6,11.35,10.61,10.3,10.23,9.5,15.53,14.31,13.21,12.75,10.9,10.08,9.01,13.63,11.34,10.46,9.37,9.34,9.36,7.32,6.41,12.37,11.23,9.16,6.21,6.53,11.55,10.67,0.25,0.18,-0.39,-0.28,-0.3,-0.43,-0.35,0.03,0.14,0.1,-0.01,-1.0,0.7,-1.59,-0.14,0.08,20.95,20.95,20.95,20.95,20.94,20.96,20.95,20.94
-52,2018-12-04 10:03:07,00:01:09,0.0,9.97,10.31,15.91,14.17,12.86,11.26,10.88,9.96,9.96,15.69,13.63,12.71,11.54,10.73,10.3,10.15,9.46,15.6,14.43,13.1,12.72,11.06,10.39,10.12,15.15,12.37,10.65,9.18,8.88,8.75,7.01,5.99,12.4,11.3,9.19,6.06,6.52,10.29,10.44,0.34,-0.11,0.27,-0.26,-0.07,-0.32,-0.18,-0.01,0.06,0.02,-0.01,-1.0,0.7,-1.59,-0.14,1.73,20.96,20.95,20.95,20.93,20.95,20.94,20.95,20.94
-51,2018-12-04 10:03:08,00:01:10,0.0,10.2,9.59,15.9,14.2,12.89,11.18,10.95,9.99,10.03,15.69,13.7,12.82,11.88,11.1,10.6,10.38,9.72,13.04,11.75,10.61,10.23,8.95,8.78,8.97,15.41,13.59,12.6,11.46,11.36,10.93,9.15,8.01,12.36,11.34,9.69,6.86,7.29,15.78,10.25,0.31,-0.21,-0.46,-0.19,0.16,-0.21,-0.23,0.0,0.04,-0.02,-0.01,0.48,-1.71,-1.59,-0.14,-1.56,20.95,20.93,20.95,20.97,20.96,20.97,20.95,20.95
-50,2018-12-04 10:03:09,00:01:11,0.0,13.56,12.53,15.71,14.12,12.93,11.14,10.8,9.87,9.99,15.57,13.7,12.93,11.72,10.83,10.48,10.14,9.52,14.91,13.77,12.52,12.21,10.55,10.15,10.0,16.4,14.76,13.66,12.98,13.26,13.1,11.32,10.15,12.45,11.39,10.28,7.41,7.8,13.89,9.91,0.31,-0.45,0.09,-0.13,0.13,-0.34,0.02,0.0,0.05,-0.08,-0.01,-1.0,-0.1,2.23,-1.1,0.08,20.96,20.96,20.95,20.99,20.95,20.95,20.95,20.95
-49,2018-12-04 10:03:10,00:01:12,0.0,11.04,9.78,15.76,14.17,12.9,11.26,10.96,10.0,10.07,15.65,13.63,12.75,11.73,10.8,10.46,9.96,9.38,17.77,16.6,15.12,14.47,12.62,11.8,11.42,17.13,15.23,13.67,12.73,12.66,12.34,10.91,9.81,12.37,11.43,10.01,7.25,7.38,13.58,9.53,0.32,-0.18,0.35,-0.16,0.07,0.25,0.23,0.02,-0.01,0.07,-0.01,1.95,1.5,0.32,0.82,-1.56,20.95,20.96,20.96,20.97,20.95,20.96,20.95,20.95
-48,2018-12-04 10:03:11,00:01:13,0.0,8.87,7.6,15.67,14.2,12.97,11.25,11.1,10.1,10.06,15.53,13.66,12.47,11.49,10.64,10.29,9.87,9.37,16.24,15.03,13.78,13.35,11.81,10.8,10.49,16.21,14.27,13.01,11.8,11.81,11.61,10.21,9.23,12.66,11.45,9.84,7.28,7.17,13.03,9.28,0.25,-0.11,0.38,0.16,0.31,0.29,-0.37,0.02,-0.0,0.01,-0.01,-1.0,-0.1,0.32,-0.14,1.73,20.95,20.96,20.96,20.95,20.95,20.95,20.95,20.96
-47,2018-12-04 10:03:12,00:01:14,0.0,9.2,8.05,15.83,14.16,12.78,11.33,11.03,10.07,10.11,15.61,13.47,12.52,11.53,10.76,10.53,9.92,9.38,15.86,14.69,13.48,13.02,11.47,10.69,10.35,15.76,13.97,12.75,11.5,11.51,11.46,10.22,9.08,12.63,11.53,9.92,7.24,7.21,12.81,9.48,0.34,0.49,-0.05,0.16,0.16,0.2,0.23,-0.04,-0.05,-0.05,-0.01,-2.48,0.7,0.32,-0.14,-1.56,20.95,20.96,20.96,20.9,20.95,20.94,20.95,20.94
-46,2018-12-04 10:03:13,00:01:15,0.0,10.08,8.7,15.87,14.25,12.86,11.34,11.04,10.04,10.15,15.5,13.56,12.68,11.54,10.69,10.53,10.11,9.34,15.95,14.81,13.63,12.95,11.51,10.66,10.12,15.49,13.93,12.72,11.66,11.59,11.5,10.07,8.93,12.63,11.49,9.81,7.13,7.02,12.89,10.25,0.23,0.42,-0.29,0.28,0.33,0.38,0.1,-0.07,-0.0,0.01,-1.63,-1.0,-0.1,4.15,0.82,0.08,20.95,20.96,20.96,20.99,20.94,20.94,20.96,20.96
-45,2018-12-04 10:03:14,00:01:16,0.0,10.81,9.04,15.75,14.08,12.93,11.4,10.95,10.06,10.14,15.57,13.55,12.7,11.3,10.72,10.52,10.1,9.37,15.71,14.49,13.32,12.82,11.43,10.49,10.19,15.37,13.69,12.71,11.53,11.54,11.49,9.91,8.96,12.54,11.52,9.6,7.15,6.97,13.33,11.27,0.23,0.31,-0.36,0.28,0.31,0.41,0.27,-0.08,-0.03,-0.02,-0.01,-1.0,0.7,-1.59,0.82,0.08,20.95,20.95,20.95,20.92,20.94,20.95,20.95,20.93
-44,2018-12-04 10:03:15,00:01:17,0.0,10.43,8.82,15.82,14.08,12.89,11.25,10.99,9.99,10.18,15.53,13.55,12.7,11.41,10.75,10.56,10.1,9.41,15.74,14.49,13.2,12.82,11.27,10.53,10.27,15.26,13.81,12.71,11.57,11.62,11.42,10.06,9.0,12.58,11.56,9.49,7.27,6.97,13.1,11.38,0.17,0.5,-0.26,0.36,0.28,0.41,0.25,0.09,0.09,0.08,-3.24,-1.0,-0.1,2.23,-0.14,0.08,20.95,20.96,20.96,20.93,20.95,20.96,20.95,20.95
-43,2018-12-04 10:03:16,00:01:18,0.0,10.51,8.97,15.78,14.08,12.92,11.28,10.94,9.98,10.21,15.56,13.58,12.66,11.52,10.63,10.63,10.14,9.29,15.63,14.45,13.2,12.66,11.31,10.45,10.14,15.21,13.61,12.66,11.38,11.35,10.95,9.37,8.31,12.43,11.3,9.23,7.01,6.9,11.39,8.9,-0.18,0.37,-0.28,0.39,0.4,0.44,0.44,-0.01,0.01,0.03,-0.01,1.95,-0.1,0.32,-0.14,0.08,20.95,20.96,20.94,20.97,20.95,20.94,20.95,20.93
-42,2018-12-04 10:03:17,00:01:19,0.0,10.57,9.15,15.9,14.05,12.89,11.22,10.88,10.03,10.11,15.57,13.7,12.82,11.76,10.88,10.64,10.26,9.3,14.87,13.51,12.22,11.72,10.29,9.62,9.2,14.31,12.59,11.57,10.35,10.37,9.89,8.38,7.4,12.5,11.25,9.45,7.19,6.97,11.65,7.14,-0.04,0.48,-0.15,0.33,0.28,0.44,0.42,-0.01,0.1,-0.02,-0.01,-1.0,-0.1,-1.59,0.82,-3.21,20.95,20.96,20.95,20.96,20.95,20.96,20.95,20.95
-41,2018-12-04 10:03:18,00:01:20,0.0,11.08,9.58,15.77,13.88,12.88,11.09,10.79,10.02,10.28,15.59,13.8,13.11,11.82,11.05,10.55,10.4,9.17,14.13,12.92,11.82,11.36,10.04,9.83,9.34,14.71,13.03,12.16,10.87,11.08,10.76,9.67,8.8,12.77,11.56,9.95,7.62,7.21,11.51,7.07,0.09,0.47,0.5,0.38,0.38,0.45,0.46,-0.07,-0.04,-0.15,1.6,0.48,0.7,0.32,-0.14,-3.21,20.96,20.93,20.96,20.91,20.93,20.94,20.95,20.94
-40,2018-12-04 10:03:19,00:01:21,0.0,11.41,10.07,15.75,13.85,12.89,11.17,10.95,9.91,10.18,15.53,13.51,12.78,11.57,10.83,10.44,10.22,9.22,16.01,14.68,13.51,13.16,11.66,10.84,10.46,15.64,14.04,13.24,11.84,12.16,11.84,10.63,9.57,13.11,11.71,10.21,7.49,7.08,12.07,8.51,-0.15,0.45,0.49,0.39,0.26,0.39,0.41,-0.04,-0.05,-0.11,-0.01,0.48,-0.9,2.23,0.82,1.73,20.95,20.95,20.94,20.9,20.93,20.95,20.94,20.96
