Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-85,2018-12-06 12:00:36,00:00:36,0.0,18.12,13.43,12.25,10.57,9.68,9.67,9.31,8.62,17.9,13.59,11.99,11.1,10.53,10.19,9.24,8.58,18.69,14.8,12.43,11.02,10.58,8.3,7.59,19.26,14.87,12.47,11.28,10.75,10.72,9.65,7.78,10.3,6.27,5.34,4.85,4.96,12.71,10.01,9.16,8.2,11.74,-0.31,-0.25,-0.19,0.11,-0.05,0.15,0.21,-0.49,-0.56,0.2,0.12,0.08,-0.55,0.89,0.58,1.46,0.89,2.18,20.94,20.94,20.94,20.98,20.95,20.95,20.95,20.96
-84,2018-12-06 12:00:37,00:00:37,0.0,18.13,13.48,12.29,10.54,9.61,9.67,9.35,8.74,17.94,13.71,12.08,11.19,10.5,10.28,9.16,8.66,18.73,14.69,12.36,11.14,10.54,8.42,7.6,19.22,14.8,12.43,11.1,10.56,10.68,9.81,7.75,10.31,6.43,5.26,4.89,4.93,14.43,11.31,9.51,8.13,11.97,-0.31,-0.25,-0.21,-0.33,-0.15,0.35,0.04,-0.52,-0.56,-0.09,-0.15,-0.15,1.07,-0.75,-0.22,-0.45,-1.03,-0.78,20.96,20.96,20.94,20.9,20.95,20.95,20.96,20.96
-83,2018-12-06 12:00:38,00:00:38,0.0,18.19,13.47,12.24,10.53,9.6,9.7,9.34,8.69,17.89,13.62,12.1,11.14,10.56,10.3,9.12,8.53,18.83,14.76,12.23,10.98,10.49,8.37,7.66,19.48,15.02,12.61,11.39,10.82,10.79,9.99,7.93,10.3,6.39,5.37,5.0,5.08,14.04,11.11,10.73,9.54,13.3,-0.31,-0.21,0.13,-0.28,0.36,0.1,0.11,-0.53,-0.55,-0.0,-0.12,-0.1,1.07,2.54,-0.22,1.46,-0.07,0.7,20.95,20.95,20.95,20.93,20.94,20.95,20.96,20.95
-82,2018-12-06 12:00:39,00:00:39,0.0,18.12,13.35,12.24,10.64,9.87,9.66,9.27,8.77,17.82,13.74,12.1,11.14,10.56,10.23,9.19,8.5,18.79,14.68,12.23,11.05,10.49,8.48,7.66,19.33,14.94,12.38,11.16,10.59,10.63,9.76,7.85,9.84,6.34,5.37,4.92,5.07,14.38,11.83,6.36,5.52,9.25,-0.31,-0.37,0.19,-0.2,0.35,-0.17,-0.09,-0.37,-0.58,-0.09,-0.19,-0.18,-0.55,0.89,0.58,-0.45,0.89,-2.26,20.96,20.96,20.95,20.96,20.97,20.95,20.94,20.94
-81,2018-12-06 12:00:40,00:00:40,0.0,18.2,13.59,12.21,10.61,9.76,9.7,9.31,8.89,17.86,13.71,12.18,11.22,10.37,10.16,9.16,8.39,18.76,14.76,12.31,11.02,10.69,8.61,7.74,19.33,14.91,12.43,11.13,10.63,10.68,9.76,7.93,10.06,6.38,5.4,5.06,5.06,11.32,8.5,7.92,6.81,10.12,-0.31,-0.44,-0.24,-0.24,0.24,0.37,0.15,-0.59,-0.62,-0.18,-0.3,-0.23,1.07,-0.75,0.58,-2.36,-0.07,-2.26,20.95,20.97,20.95,20.96,20.95,20.95,20.94,20.95
-80,2018-12-06 12:00:41,00:00:41,0.0,18.12,13.47,12.28,10.61,9.83,9.74,9.39,8.69,17.75,13.74,12.15,11.14,10.37,10.23,9.27,8.43,18.84,14.76,12.31,11.1,10.5,8.61,7.82,19.45,14.91,12.5,11.21,10.59,10.68,9.76,8.01,9.91,6.49,5.32,4.76,4.99,12.51,9.88,8.08,7.2,10.77,-0.31,-0.37,-0.16,0.15,-0.11,0.29,0.11,-0.5,-0.58,-0.02,-0.11,-0.05,1.07,-0.75,0.58,-0.45,0.89,-0.78,20.97,20.95,20.95,20.97,20.95,20.96,20.96,20.95
-79,2018-12-06 12:00:42,00:00:42,0.0,18.23,13.5,12.2,10.68,9.83,9.74,9.38,8.57,17.7,13.66,12.14,10.91,10.33,10.19,9.19,8.34,18.76,14.83,12.31,11.01,10.46,8.56,7.89,19.52,14.83,12.46,11.24,10.51,10.75,9.8,7.81,10.26,6.57,5.29,5.06,5.1,13.77,11.18,9.83,8.38,11.77,-0.33,-0.31,-0.16,-0.09,-0.21,0.25,-0.17,-0.57,-0.63,-0.01,-0.18,-0.37,-2.16,-0.75,-0.22,-2.36,-0.07,0.7,20.95,20.97,20.94,20.95,20.95,20.94,20.96,20.95
-78,2018-12-06 12:00:43,00:00:43,0.0,18.09,13.59,12.25,10.69,9.91,9.78,9.31,8.58,17.82,13.63,12.22,10.72,10.18,10.08,9.24,8.31,18.61,14.76,12.31,10.94,10.42,8.49,7.86,19.45,14.95,12.62,11.63,10.82,11.1,10.07,7.93,10.26,6.34,5.25,5.03,5.14,14.03,11.26,10.83,9.72,13.37,-0.28,-0.15,-0.28,-0.26,-0.18,-0.14,0.04,-0.55,-0.58,-0.2,-0.22,-0.14,-2.16,0.89,-1.02,-2.36,-0.07,-0.78,20.96,20.95,20.95,20.93,20.94,20.95,20.95,20.96
-77,2018-12-06 12:00:44,00:00:44,0.0,18.23,13.58,12.24,10.83,10.1,9.89,9.34,8.46,17.82,13.59,12.18,10.76,10.22,10.23,9.38,8.5,18.87,15.02,12.38,11.17,10.61,8.71,8.12,19.59,15.09,12.61,11.47,10.74,10.94,9.99,7.89,10.37,6.53,5.13,5.22,5.03,15.75,12.78,11.36,9.91,13.56,-0.33,-0.1,0.22,0.05,0.26,0.03,0.18,-0.49,-0.59,0.06,-0.05,-0.01,1.07,-0.75,0.58,1.46,0.89,-0.78,20.96,20.96,20.95,21.0,20.96,20.95,20.95,20.96
-76,2018-12-06 12:00:45,00:00:45,0.0,18.15,13.65,12.24,10.83,10.05,9.81,9.41,8.57,17.85,13.24,12.14,10.75,10.44,10.11,9.22,8.45,19.02,15.09,12.38,11.12,10.6,8.67,8.08,19.47,14.94,12.49,11.27,10.7,10.97,10.06,7.84,10.63,6.41,5.09,5.21,5.17,15.29,12.85,10.9,9.26,12.52,-0.38,0.18,0.22,0.18,0.2,-0.3,0.25,-0.48,-0.57,0.04,-0.13,-0.13,-2.16,-0.75,0.58,-0.45,-0.07,0.7,20.96,20.95,20.95,20.95,20.96,20.93,20.95,20.97
-75,2018-12-06 12:00:46,00:00:46,0.0,18.12,13.58,12.28,10.95,10.06,9.77,9.34,8.54,17.85,13.28,12.18,10.72,10.29,10.0,9.38,8.46,18.91,14.98,12.31,11.09,10.46,8.64,8.12,19.36,14.83,12.58,11.32,10.63,10.94,10.1,8.0,10.63,6.41,5.01,5.25,5.29,14.22,11.9,10.17,8.91,12.37,-0.33,0.18,0.22,0.11,0.39,-0.14,0.32,-0.45,-0.55,-0.02,-0.1,-0.11,-0.55,0.89,-1.02,1.46,0.89,-0.78,20.95,20.95,20.95,20.95,20.96,20.95,20.95,20.96
-74,2018-12-06 12:00:47,00:00:47,0.0,18.07,13.61,12.23,10.97,10.24,9.8,9.33,8.49,17.84,13.35,12.17,10.86,10.17,10.14,9.45,8.48,18.82,14.9,12.22,11.19,10.48,8.47,7.92,19.2,14.47,12.34,10.92,10.31,10.47,9.75,7.8,10.67,6.37,5.01,5.17,5.02,13.68,11.67,10.02,8.64,12.22,-0.16,-0.37,-0.16,0.21,-0.23,0.37,0.18,-0.41,-0.53,-0.15,-0.21,-0.06,1.07,-0.75,-0.22,-4.27,0.89,-0.78,20.96,20.96,20.93,20.99,20.95,20.94,20.95,20.95
-73,2018-12-06 12:00:48,00:00:48,0.0,18.04,13.62,12.32,10.87,10.17,9.85,9.42,8.61,17.93,13.32,12.29,10.98,10.25,10.0,9.34,8.5,18.49,14.6,11.96,10.67,10.23,8.26,7.74,19.14,14.52,12.19,11.13,10.47,10.71,9.8,7.96,10.6,6.15,5.02,5.1,4.99,13.5,11.6,9.68,8.38,12.22,-0.16,-0.02,-0.19,0.11,-0.31,0.23,0.21,-0.43,-0.52,0.07,0.06,0.03,-0.55,2.54,-1.02,-0.45,-1.99,-0.78,20.95,20.95,20.95,20.98,20.96,20.94,20.95,20.95
-72,2018-12-06 12:00:49,00:00:49,0.0,18.14,13.53,12.31,10.97,10.12,9.92,9.41,8.6,18.03,13.46,12.36,11.05,10.28,9.87,9.41,8.52,18.52,14.52,11.91,10.62,9.8,8.09,7.77,19.01,14.36,12.11,11.08,10.35,10.55,9.86,7.92,10.48,6.15,4.83,5.14,5.14,13.58,12.13,9.91,8.42,12.15,-0.19,0.34,0.08,0.21,0.28,-0.1,0.18,-0.41,-0.52,-0.02,0.03,0.08,2.68,0.89,-0.22,1.46,-1.03,-0.78,20.96,20.95,20.95,20.97,20.96,20.95,20.95,20.96
-71,2018-12-06 12:00:50,00:00:50,0.0,17.95,13.57,12.23,11.05,10.2,9.8,9.48,8.72,17.96,13.65,12.28,10.86,10.24,9.72,9.37,8.41,18.52,14.44,11.38,10.7,9.95,8.01,7.65,19.01,14.4,12.22,11.11,10.38,10.59,9.75,7.92,10.39,6.21,4.85,5.05,4.47,13.52,11.58,9.82,8.36,12.02,-0.28,-0.31,0.24,0.21,0.17,0.35,0.21,-0.34,-0.46,-0.04,-0.22,-0.19,2.68,-0.75,-0.22,-0.45,-1.03,2.18,20.95,20.97,20.95,21.0,20.96,20.96,20.95,20.95
-70,2018-12-06 12:00:51,00:00:51,0.0,18.04,13.61,12.35,10.98,10.17,9.73,9.3,8.57,17.92,13.54,12.4,10.9,10.1,9.69,9.42,8.38,18.6,14.44,11.27,10.7,9.76,7.98,7.66,19.06,14.52,12.38,11.12,10.39,10.74,9.87,7.54,10.52,6.22,4.86,5.06,4.94,13.65,11.59,9.87,8.34,12.07,-0.32,-0.23,0.26,0.29,0.09,0.37,0.15,-0.34,-0.48,-0.25,-0.19,-0.33,-0.55,-0.75,-0.22,-2.36,0.89,-2.26,20.94,20.96,20.95,20.93,20.96,20.95,20.95,20.95
-69,2018-12-06 12:00:52,00:00:52,0.0,18.14,13.61,12.31,11.05,10.05,9.65,9.48,8.6,17.8,13.5,12.36,10.86,10.09,9.76,9.52,8.56,18.63,14.59,9.24,10.77,9.8,8.44,7.73,19.09,14.4,12.22,11.15,10.35,10.7,9.71,7.88,10.41,6.19,4.67,4.99,4.99,13.73,11.64,9.76,8.5,12.03,-0.26,0.1,0.3,0.43,-0.11,-0.23,0.29,-0.24,-0.39,0.13,0.05,0.14,2.68,-0.75,0.58,-0.45,-0.07,2.18,20.95,20.94,20.95,20.94,20.96,20.96,20.95,20.95
-68,2018-12-06 12:00:53,00:00:53,0.0,18.04,13.62,12.2,11.02,10.02,9.62,9.42,8.61,17.85,12.98,12.1,10.98,10.22,9.92,9.34,8.38,18.53,14.34,11.2,10.75,9.77,7.95,7.59,19.06,14.45,12.27,10.97,10.43,10.67,9.76,7.96,10.44,6.07,4.71,4.75,4.71,13.68,11.4,9.87,8.41,12.07,-0.39,-0.1,0.22,0.37,0.17,0.32,0.27,-0.17,-0.24,-0.01,-0.03,0.08,2.68,0.89,0.58,3.37,-0.07,0.7,20.94,20.96,20.94,20.93,20.95,20.95,20.95,20.95
-67,2018-12-06 12:00:54,00:00:54,0.0,18.18,13.65,12.27,10.97,9.93,9.53,9.41,8.41,17.8,13.57,12.09,10.86,10.13,9.8,9.41,8.33,18.63,14.48,11.19,10.62,9.72,8.09,7.69,19.13,14.44,12.26,11.0,10.42,10.66,9.75,8.07,10.33,6.14,4.71,4.64,4.52,13.72,11.67,10.1,8.49,12.07,-0.3,-0.21,0.32,0.37,-0.18,0.44,0.18,0.16,-0.26,-0.1,-0.1,-0.1,1.07,0.89,-0.22,3.37,0.89,2.18,20.95,20.94,20.95,20.91,20.96,20.95,20.94,20.95
-66,2018-12-06 12:00:55,00:00:55,0.0,18.07,13.54,12.16,10.79,9.94,9.54,9.41,8.53,17.89,13.62,12.25,10.75,10.17,9.95,9.38,8.26,18.56,14.37,11.35,10.7,9.72,8.17,7.85,19.09,14.48,12.3,11.01,10.43,10.74,9.83,7.88,10.24,6.17,4.66,4.59,4.67,13.68,11.55,10.01,8.56,12.02,-0.12,0.27,0.32,0.34,0.33,-0.17,0.27,-0.13,-0.26,-0.0,-0.03,-0.01,-0.55,-0.75,-0.22,-0.45,-0.07,-0.78,20.96,20.94,20.94,20.97,20.95,20.95,20.95,20.95
-65,2018-12-06 12:00:56,00:00:56,0.0,18.19,13.61,12.2,10.79,9.98,9.58,9.38,8.53,17.77,13.54,12.14,11.06,10.17,9.11,9.22,8.38,18.64,14.64,11.35,10.74,9.84,8.21,7.77,19.13,14.56,12.26,10.81,10.39,10.48,9.45,7.61,10.28,6.37,4.93,5.02,4.82,13.68,11.51,9.9,8.64,12.1,0.26,0.35,0.19,0.36,0.24,0.25,0.31,-0.13,-0.3,0.02,0.04,0.08,-2.16,-0.75,-0.22,-0.45,-0.07,2.18,20.95,20.95,20.94,20.96,20.96,20.95,20.95,20.95
-64,2018-12-06 12:00:57,00:00:57,0.0,18.11,13.46,12.27,10.9,10.01,9.61,9.37,8.41,17.88,13.42,12.09,10.86,10.28,9.8,9.33,8.33,18.55,14.32,11.15,10.7,9.83,8.21,7.73,19.09,14.36,12.26,10.89,10.35,10.51,9.25,7.46,10.32,6.25,4.78,4.82,4.59,13.56,11.59,10.09,8.68,11.98,0.28,0.34,0.19,-0.09,0.33,-0.2,0.15,-0.22,-0.32,-0.09,-0.05,-0.06,-0.55,-0.75,0.58,1.46,-0.07,-3.73,20.96,20.96,20.95,20.99,20.95,20.94,20.95,20.95
-63,2018-12-06 12:00:58,00:00:58,0.0,18.18,13.64,12.22,10.82,10.08,9.57,9.33,8.37,17.84,13.45,12.28,10.85,10.12,9.67,9.17,8.33,18.44,14.24,11.07,10.77,9.83,8.2,7.64,19.04,14.54,12.29,10.96,10.42,10.54,9.13,7.37,10.33,6.14,4.78,4.79,4.71,13.72,11.56,10.33,9.03,11.87,0.08,0.31,0.19,0.41,0.28,-0.2,0.23,0.16,-0.26,-0.0,-0.03,0.14,-0.55,0.89,-1.02,-2.36,-0.07,-0.78,20.96,20.94,20.94,20.93,20.96,20.93,20.95,20.95
-62,2018-12-06 12:00:59,00:00:59,0.0,18.13,13.48,12.22,10.93,10.0,9.45,9.32,8.36,17.87,13.37,12.23,10.85,10.27,9.55,9.21,8.4,18.58,14.28,11.1,10.76,9.71,8.23,7.6,19.15,14.54,12.29,10.91,10.37,10.5,9.16,7.44,10.25,6.22,4.74,4.87,4.64,13.72,11.63,10.06,8.95,11.84,-0.12,0.29,0.24,0.29,-0.05,0.35,0.21,0.12,0.24,-0.02,0.05,0.08,1.07,0.89,-1.02,-0.45,0.89,2.18,20.95,20.94,20.94,20.93,20.95,20.95,20.95,20.95
-61,2018-12-06 12:01:00,00:01:00,0.0,18.21,13.6,12.22,10.97,9.96,9.57,9.36,8.48,17.88,13.49,12.2,10.81,10.31,9.64,9.37,8.52,18.59,14.36,11.18,10.77,9.79,8.31,7.53,19.23,14.54,12.37,10.8,10.42,10.62,9.32,7.6,10.17,6.17,4.85,4.82,4.9,13.95,11.44,10.09,9.02,11.79,-0.26,0.29,0.22,0.29,0.3,-0.25,0.11,0.06,0.13,0.15,0.17,0.08,2.68,-2.4,-0.22,1.46,0.89,0.7,20.96,20.95,20.95,20.91,20.96,20.94,20.95,20.95
-60,2018-12-06 12:01:01,00:01:01,0.0,18.18,13.53,12.3,10.93,9.89,9.57,9.33,8.52,18.03,13.57,12.16,10.81,10.2,9.71,9.33,8.56,18.66,14.17,11.14,10.77,9.75,8.31,7.64,19.23,14.54,12.29,10.99,10.49,10.66,9.36,7.64,10.09,6.28,5.04,5.09,5.09,13.86,11.35,10.09,9.09,11.83,-0.3,0.25,-0.16,0.33,-0.34,0.03,0.11,0.22,0.16,0.17,0.13,0.01,-2.16,-2.4,0.58,-0.45,-1.03,-0.78,20.96,20.95,20.95,20.9,20.96,20.95,20.95,20.95
-59,2018-12-06 12:01:02,00:01:02,0.0,18.22,13.49,12.23,10.97,9.86,9.61,9.33,8.64,17.96,13.54,12.32,10.9,10.09,9.64,9.3,8.45,18.67,14.21,11.3,10.93,9.76,8.24,7.73,19.13,14.59,12.34,11.0,10.46,10.59,9.48,7.76,10.16,6.36,5.27,5.09,5.28,13.71,11.39,10.05,9.17,11.9,-0.24,0.27,0.08,0.29,0.22,-0.25,-0.28,0.39,0.3,-0.07,-0.09,-0.05,-2.16,0.89,0.58,-0.45,0.89,-2.26,20.95,20.94,20.96,20.94,20.94,20.95,20.93,20.95
-58,2018-12-06 12:01:03,00:01:03,0.0,18.18,13.56,12.19,11.05,9.96,9.61,9.36,8.71,17.95,13.49,12.12,10.97,10.24,9.67,9.14,8.48,18.59,14.24,11.26,10.88,9.83,8.31,7.68,19.04,14.51,12.41,10.84,10.49,10.81,9.44,7.83,10.28,6.4,5.54,5.28,5.35,13.71,11.51,10.24,9.09,11.94,-0.12,0.37,0.36,0.4,0.33,-0.1,0.11,0.3,0.43,0.19,0.24,0.08,-0.55,-0.75,-1.02,-0.45,-0.07,-0.78,20.96,20.96,20.95,20.96,20.96,20.95,20.93,20.96
-57,2018-12-06 12:01:04,00:01:04,0.0,18.29,13.56,12.29,10.85,9.84,9.6,9.28,8.82,17.95,13.56,12.0,11.08,10.27,9.82,9.28,8.4,18.7,14.35,11.37,10.91,9.9,8.42,7.91,19.19,14.54,12.32,10.95,10.49,10.73,9.43,8.13,10.21,6.56,5.54,5.32,5.47,13.79,11.44,10.24,9.25,11.98,0.32,0.37,0.36,0.48,0.26,-0.29,-0.17,0.3,0.36,-0.02,0.01,-0.07,-2.16,-0.75,-0.22,-0.45,0.89,0.7,20.95,20.95,20.95,20.9,20.95,20.94,20.95,20.96
-56,2018-12-06 12:01:05,00:01:05,0.0,18.16,13.47,12.17,10.95,10.02,9.59,9.35,8.77,17.86,13.63,12.11,11.14,10.37,9.85,9.2,8.58,18.76,14.34,11.43,10.94,9.89,8.49,8.01,19.14,14.49,12.35,11.09,10.52,10.6,9.53,7.89,10.16,6.55,5.65,5.2,5.47,13.79,11.39,10.2,9.21,12.02,0.26,0.43,0.33,0.25,0.38,-0.34,0.18,0.44,0.47,0.13,0.13,0.05,-3.78,-2.4,-1.02,1.46,-0.07,3.66,20.95,20.94,20.95,20.96,20.96,20.95,20.95,20.96
-55,2018-12-06 12:01:06,00:01:06,0.0,18.21,13.41,12.07,10.93,9.88,9.71,9.36,8.93,17.98,13.64,12.19,11.11,10.5,9.98,9.32,8.59,18.81,14.47,11.52,10.99,10.01,8.42,7.87,19.15,14.54,12.29,11.22,10.41,10.69,9.47,7.83,10.42,6.43,5.88,5.35,5.46,13.74,11.46,10.31,9.2,12.01,0.26,0.4,0.33,0.29,-0.21,0.18,-0.17,0.43,0.45,-0.11,-0.03,-0.04,1.07,-2.4,-0.22,-2.36,0.89,-0.78,20.95,20.94,20.93,20.96,20.95,20.95,20.93,20.96
-54,2018-12-06 12:01:07,00:01:07,0.0,18.13,13.48,12.14,10.96,10.04,9.52,9.36,9.01,17.95,13.45,12.19,11.15,10.61,10.01,9.36,8.51,18.73,14.5,11.52,10.95,10.01,8.54,7.64,19.11,14.54,12.4,11.22,10.41,10.69,9.47,7.83,10.39,6.51,5.81,5.35,5.43,13.9,11.39,10.28,9.21,12.05,0.38,0.45,0.22,-0.09,-0.18,-0.29,0.04,0.38,0.4,0.01,0.0,-0.06,-2.16,-0.75,0.58,1.46,0.89,-0.78,20.94,20.95,20.93,20.95,20.95,20.96,20.95,20.95
-53,2018-12-06 12:01:08,00:01:08,0.0,18.29,13.34,12.15,10.82,10.0,9.53,9.4,8.98,17.91,13.53,12.31,11.35,10.66,9.98,9.29,8.59,18.7,14.62,11.53,11.07,10.06,8.58,7.53,19.2,14.51,12.48,11.11,10.49,10.69,9.51,7.49,10.31,6.32,5.65,5.42,5.46,13.74,11.58,10.27,9.12,12.16,0.43,0.47,0.19,-0.22,0.09,0.25,0.29,0.32,0.4,-0.31,-0.21,-0.24,1.07,0.89,-1.02,-4.27,0.89,2.18,20.96,20.94,20.95,20.97,20.96,20.94,20.93,20.95
-52,2018-12-06 12:01:09,00:01:09,0.0,18.37,13.26,12.31,10.78,10.01,9.53,9.33,8.95,17.92,13.65,12.24,11.39,10.51,9.91,9.33,8.56,18.63,14.59,11.65,11.0,10.14,8.7,7.61,19.16,14.59,12.49,11.19,10.46,10.74,9.52,7.07,10.43,6.32,5.73,5.28,5.39,13.86,11.51,10.28,8.94,12.09,0.42,0.45,0.22,0.11,-0.29,0.31,-0.09,0.42,0.44,0.17,0.22,0.23,2.68,0.89,-1.02,-0.45,1.84,0.7,20.95,20.95,20.95,20.97,20.96,20.95,20.95,20.96
-51,2018-12-06 12:01:10,00:01:10,0.0,18.24,13.21,12.25,10.69,10.03,9.56,9.47,8.89,17.67,13.56,12.27,11.45,10.46,10.08,9.43,8.47,18.58,14.57,11.55,11.02,10.08,8.65,7.52,19.22,14.49,12.39,11.21,10.52,10.76,9.54,7.09,10.27,6.16,5.49,5.27,5.46,13.81,11.42,10.15,8.93,12.12,0.26,0.32,0.24,-0.13,0.35,-0.1,0.29,0.35,0.5,0.12,0.25,0.28,1.07,-2.4,-0.22,3.37,0.89,-0.78,20.94,20.94,20.95,20.95,20.95,20.95,20.95,20.95
-50,2018-12-06 12:01:11,00:01:11,0.0,18.35,13.39,12.21,10.72,9.99,9.47,9.31,8.92,17.52,13.55,12.15,11.33,10.45,9.93,9.23,8.58,18.57,14.53,11.55,11.02,10.12,8.45,7.67,19.22,14.6,12.35,11.21,10.59,10.75,9.73,6.94,10.42,6.13,5.34,5.12,5.19,13.97,11.54,10.12,8.97,11.97,0.19,0.25,0.26,0.29,0.22,-0.27,0.11,0.43,0.51,0.19,0.22,0.08,-3.78,0.89,-0.22,-2.36,0.89,-0.78,20.97,20.95,20.93,20.93,20.95,20.95,20.95,20.95
-49,2018-12-06 12:01:12,00:01:12,0.0,18.32,13.33,12.26,10.89,10.0,9.52,9.4,8.97,17.41,13.68,12.16,11.38,10.42,10.01,9.21,8.24,18.51,14.47,11.79,11.18,10.17,8.5,7.72,19.19,14.54,12.48,11.37,10.72,10.77,9.58,6.76,10.39,6.13,5.03,5.2,5.0,13.82,11.35,10.08,8.97,11.97,0.3,-0.15,0.13,-0.09,-0.29,0.27,0.04,0.53,0.53,-0.07,0.03,0.04,1.07,0.89,0.58,1.46,-0.07,2.18,20.95,20.96,20.95,20.92,20.95,20.95,20.96,20.95
-48,2018-12-06 12:01:13,00:01:13,0.0,18.29,13.41,12.26,10.78,10.04,9.49,9.44,8.86,17.42,13.65,12.01,11.12,10.51,10.17,9.1,8.25,18.47,14.59,11.76,11.11,10.17,8.47,7.72,19.2,14.51,12.56,11.3,10.72,10.69,9.32,6.69,10.3,6.16,5.14,5.11,5.15,13.85,11.27,10.07,8.81,12.08,0.08,0.1,0.28,0.05,-0.31,0.25,0.25,0.28,0.55,0.01,0.06,0.02,-0.55,-0.75,0.58,-0.45,-0.07,-0.78,20.94,20.94,20.93,20.97,20.96,20.95,20.94,20.96
-47,2018-12-06 12:01:14,00:01:14,0.0,18.24,13.4,12.25,10.84,9.95,9.63,9.39,8.85,17.33,13.52,11.92,10.88,10.42,10.05,9.01,7.97,18.35,14.35,11.29,11.18,9.93,8.34,7.48,19.22,14.46,12.51,11.21,10.67,10.57,9.16,7.02,10.3,6.31,5.29,5.15,5.22,13.69,11.8,10.34,9.19,12.04,-0.24,0.27,0.38,0.48,-0.37,0.27,0.11,0.22,0.33,0.04,0.1,0.11,1.07,-0.75,0.58,1.46,-1.03,2.18,20.95,20.94,20.94,20.91,20.95,20.95,20.94,20.95
-46,2018-12-06 12:01:15,00:01:15,0.0,18.2,13.39,12.17,10.8,10.02,9.63,9.42,8.85,17.4,13.48,12.03,10.76,10.49,9.89,9.16,8.08,18.34,14.3,11.39,11.13,10.0,8.45,7.7,19.07,14.45,12.66,11.36,10.52,10.68,8.96,7.05,10.5,6.36,5.49,5.23,5.35,13.93,11.42,10.31,9.2,12.05,0.16,0.25,0.22,0.18,-0.29,-0.35,0.04,0.44,0.44,0.01,0.01,-0.03,-2.16,-0.75,-0.22,-0.45,-0.07,-0.78,20.96,20.95,20.94,20.97,20.94,20.95,20.95,20.96
